alpha,beta,r2_test
0.056972994901378665,12.687900105311748,0.6319848364227179
0.05575802353263319,12.822750618392382,0.6477483545759681
0.057214920582000874,12.591226417868468,0.636712749711541
0.05553284951737034,12.890855514069154,0.6448998751543414
0.05552448548694065,12.901964121662944,0.6433214758597241
0.05890195913678937,12.423148467040098,0.6130513437014606
0.056647754822734604,12.714166712249307,0.6377949999352693
0.05609627360706564,12.785353385485221,0.6435808235257234
0.05815572124299078,12.526573807676957,0.6203159008746228
0.057064974240780046,12.650326888751298,0.6346286928090643
0.058702149501827255,12.467521300767753,0.6122512119235732
0.059481588061741725,12.34163247527908,0.6074143250404558
0.059000696686307946,12.40970861095982,0.6120388274621037
0.05760983818623322,12.574901068915185,0.629395497724518
0.05725481240958721,12.654464919856505,0.6283969665126155
0.05653513925985557,12.698567129740566,0.6422148849880646
0.06159913440893642,12.112006710953986,0.5756571367043436
0.055703986164671496,12.838191653880749,0.6473449808366866
0.056388702118206374,12.792717691918506,0.63322354057046
0.057586151791098224,12.604610634659393,0.6259075426161183
0.05905700749876266,12.396780355356638,0.6122100208109349
0.053953177696089115,13.137747225591678,0.6549442222417605
0.057204092795437485,12.670778042481732,0.6272371738301221
0.05755467335475503,12.56724524075232,0.6315788461724001
0.055018564870221574,12.926583436354752,0.6541713378563159
0.056275330054727964,12.775855171384224,0.6398659920999756
0.05656854932562007,12.721551982285954,0.6389991727669928
0.0546158388039878,13.011832809423487,0.6541909440751026
0.05967675819991393,12.358993580986729,0.5978838919262087
0.05752458686470838,12.562398129899588,0.6326732460676063
0.05549934106744282,12.856843168870354,0.6502506087546867
0.05688382525707647,12.716902730111654,0.6299323219846604
0.05758629321245316,12.593432863812376,0.6276107387041834
0.0598653614717088,12.27041465535883,0.6054756674956965
0.05758608321190183,12.57951140667373,0.6294662572022277
0.05405368445790608,13.052265665030582,0.6630015503151178
0.057073283032506854,12.640203662865595,0.6355825494275187
0.06082480224541795,12.197557510803795,0.5872891517201153
0.05616048843587779,12.78777732882973,0.6415034048344375
0.055769040439569276,12.834304027846041,0.6461286644944437
0.05474820931715862,12.96883767100844,0.6560257535032288
0.057834312322171885,12.554995949026482,0.6257919317513079
0.058061073968330906,12.528006605586016,0.6229799936527579
0.05670411050796153,12.730138298741903,0.6336957422996501
0.058361688730730193,12.501532471109993,0.6177701636016557
0.05717291252694906,12.674915978298035,0.6275647256324491
0.05767022967446281,12.572938432368558,0.628014204399509
0.057960919833699345,12.544425267072178,0.6235862619971881
0.05859097093694676,12.445598109739613,0.6189219109214926
0.05606958276987589,12.76591746917559,0.6462542850256192
0.054049109236684816,13.122371500716417,0.6544011134140615
0.05638720061221907,12.723504027654887,0.6431994892741577
0.05930053972735336,12.376920212292616,0.6077359656612831
0.056516451283488034,12.738873744547215,0.6381322402236577
0.056770311239966495,12.673629463263364,0.6393246935907796
0.05586745058651096,12.854311982933986,0.6401256574456847
0.05715905582724053,12.650711821726883,0.6319583242999924
